"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1778636599536013817","Fri Apr 12 04:09:45 +0000 2024","400","Gibran 36 thn saat mendaftar sementara pkpu nya masih berlaku usia 40 thn. 16 oktober putusan MK 25 oktober prabowo-gibran mendaftar 3 november penyesuaian pkpu yg baru hasil putusan MK. Parah nya lagi 13 november penetapan capres/cawapres msh pakai pkpu lama. #DustaManaLagi https://t.co/uzpvF6tqje","1778636599536013817","https://pbs.twimg.com/ext_tw_video_thumb/1778636535820328960/pu/img/Xdj1MKpNhl7Iy2pK.jpg","","in","Indonesia","5","24","194","https://twitter.com/3rwin__34/status/1778636599536013817","1385407713987874820","3rwin__34"
"1778612342156304407","Fri Apr 12 02:33:22 +0000 2024","28"," Hei pendukung 02 saya kasih tahu ya. Di forum debat untuk cegah korupsi Prabowo bilang akan naikkan gaji pejabat dan Gibran bilang akan naikkan pajak. Itu artinya yang kaya makin kaya yang miskin makin miskin. #SetopBayarPajak #SetopBayarPajak https://t.co/b5C3s44PxX","1778612342156304407","https://pbs.twimg.com/ext_tw_video_thumb/1778612289593360384/pu/img/oMECvqJq6D7mWd3C.jpg","","in","","0","0","19","https://twitter.com/dancersejati07/status/1778612342156304407","1605747132014637061","dancersejati07"
"1778294731543327168","Thu Apr 11 05:31:17 +0000 2024","505","Puan nanti jadi ketum akan narik kembali Mas Gibran agar PDIP kembali berjaya...anggaplah Mas Gibran magang 5 atau 10 tahun sebagai wapres utk persiapan pengganti Pak Prabowo https://t.co/kT4tW1rcXn","1778294731543327168","https://pbs.twimg.com/ext_tw_video_thumb/1778294712526675968/pu/img/6s1IsTEzSDq5JwmI.jpg","","in","","33","171","78","https://twitter.com/tham878/status/1778294731543327168","1759100655783043072","tham878"
"1778611693821870484","Fri Apr 12 02:30:47 +0000 2024","59","PERBEDAAN NYATA ANTARA ANIES BASWESAN &amp; PRABOWO DAPAT DILIHAT SAAT OPEN HOUSE ️ https://t.co/vFinixJtbb","1778611693821870484","https://pbs.twimg.com/ext_tw_video_thumb/1778611657163583488/pu/img/5dYteXyV3mUu-pNL.jpg","","in","","0","0","30","https://twitter.com/Boediantar4/status/1778611693821870484","1383750727575605257","Boediantar4"
"1778431028283298200","Thu Apr 11 14:32:53 +0000 2024","49","Sebagai penutup twitt malam ini Ada Yg tidak menyukai persahabatan mereka Dan menfitnah .. Bahwa Prabowo perlahan meninggalkan Jokowi Maaf Kalian tidak mengenal beliau Selama kebencian itu tetap di tanam https://t.co/qdsTsmlXum","1778431028283298200","https://pbs.twimg.com/ext_tw_video_thumb/1778429881342435328/pu/img/W2nWEjuS-mPCnPzm.jpg","","in","Flores ","0","20","7","https://twitter.com/Gi_N0ng/status/1778431028283298200","1266247282506166277","Gi_N0ng"
"1778397835932869076","Thu Apr 11 12:20:59 +0000 2024","530","Warganet îni ungkap perbedaan Open House Anies dan Prabowo https://t.co/Ng4mFOG5s0","1778397835932869076","https://pbs.twimg.com/ext_tw_video_thumb/1778397596618526720/pu/img/TIweCsL1VcNDw8VT.jpg","","in","","4","19","273","https://twitter.com/Zer0Failed/status/1778397835932869076","1629291797250998272","Zer0Failed"
"1777543569680806147","Tue Apr 09 03:46:26 +0000 2024","96","Keberatan Tim Hukum Prabowo - Gibran ditolak hakim MK karena video yang akan ditayangkan sudah menjadi Barbuk di MK jadi harus di putar oleh Pemohon .. Kesan nya Tim hukum 02 gelisah dan cemas..?? #sidangMK semoga pqra Hakim tidak takut le penguasa saat ini.. https://t.co/Nf8V0cnCM7","1777543569680806147","https://pbs.twimg.com/ext_tw_video_thumb/1777543449526554624/pu/img/Ma-zHPtID5nf40z4.jpg","","in","Indonesia","0","14","27","https://twitter.com/3rwin__34/status/1777543569680806147","1385407713987874820","3rwin__34"
"1778421657998327971","Thu Apr 11 13:55:39 +0000 2024","369","siap siap buzzer sama pendukungnya Prabowo merangkap jadi hasbara we are in for some ugly shit","1778421657998327971","","","in","In your phone","4","6","132","https://twitter.com/tilehopper/status/1778421657998327971","1249662133916192768","tilehopper"
"1778572634323931499","Thu Apr 11 23:55:34 +0000 2024","186","Denny Indrayana soal Prabowo Dilantik tanpa Gibran: Jika Terbukti Langgar Konstitusi MPR Bisa Lantik Cawapres Lain https://t.co/H4YmJrb1ew #TempoNasional","1778572634323931499","","","in","Indonesia","11","39","43","https://twitter.com/tempodotco/status/1778572634323931499","18129942","tempodotco"
"1778643843870847119","Fri Apr 12 05:06:06 +0000 2024","12","@STresnowati1 @aniesbaswedan @prabowo Shombhong! https://t.co/mEY7LWE4QF","1778650781518020984","https://pbs.twimg.com/ext_tw_video_thumb/1778650750165655552/pu/img/uMNsGLHI23Dr3RHQ.jpg","STresnowati1","en","","0","2","6","https://twitter.com/AliZain435h/status/1778650781518020984","1452334651721371657","AliZain435h"
"1778450838509473886","Thu Apr 11 15:51:36 +0000 2024","1316","Akibat Deklarasi kemenangan 02 dan @prabowo bertemu Xi karpet merah @jokowi terus berlanjut sementara pengangguran negri ini semakin bertambah Ada apa dengan pemikiran pejabat bangsa ini...? @DPR_RI https://t.co/0JJqun9sAO","1778450838509473886","https://pbs.twimg.com/ext_tw_video_thumb/1778450687262908416/pu/img/nx3LpwP7cmZycae-.jpg","","in","","23","84","794","https://twitter.com/H4T14K4LN4L42/status/1778450838509473886","1129672753651388416","H4T14K4LN4L42"
"1778427375338017279","Thu Apr 11 14:27:11 +0000 2024","74","@Y_D_Y_P Anwar the Chinese puppets vs Prabowo zionism https://t.co/bBTbcaTBPT","1778429592765944117","https://pbs.twimg.com/media/GK5ASitaIAA_Zlp.jpg","Y_D_Y_P","en","Nerv headquarters","0","5","6","https://twitter.com/chen_vui12/status/1778429592765944117","1546117186984767488","chen_vui12"
"1778582727471813101","Fri Apr 12 00:35:41 +0000 2024","21","Food Estate...Legacy nya @prabowo ...!!?? https://t.co/pMWazOK73E","1778582727471813101","https://pbs.twimg.com/ext_tw_video_thumb/1778582590796316672/pu/img/JwTEauA9R62mhyw2.jpg","","en","Kota Surabaya, Jawa Timur","0","0","7","https://twitter.com/IwanIwanely72/status/1778582727471813101","1603537926482145280","IwanIwanely72"
"1776459543578546616","Sat Apr 06 03:58:54 +0000 2024","493","HAKIM MK SALDI ISRA PEGANG PETA KEKALAHAN PRABOWO.... HAKIM MK SALDI ISRA TANYA KE 4 MENTERI KENAPA PRESIDEN JOKOWI LEBIH SERING KE JAWA TENGAH....‼️ #MakzulkanRezimTirani #MakzulkanRezimTirani 🆘🆗 https://t.co/H3rrSlRubq","1776459543578546616","https://pbs.twimg.com/ext_tw_video_thumb/1776459327035109376/pu/img/ql6alduaca4HsUc6.jpg","","in","Tanah Abang, Indonesia","5","16","240","https://twitter.com/Jatayu_45back/status/1776459543578546616","1355501823864561668","Jatayu_45back"
"1777971282719748383","Wed Apr 10 08:06:01 +0000 2024","334","Prof. Ridwan Guru Besar Hukum Administrasi UII Yogyakarta. Saksi Ahli di MK. Pencalonan Gibran R sebagai cawapres Prabowo dinilai tidak sah. KPU tdk punya kekuataan hukum (diskresi) utk menerima pencalonan gibran. Link https://t.co/aYssWzvtmN https://t.co/6CBVR3dmSk","1777971282719748383","https://pbs.twimg.com/ext_tw_video_thumb/1777970898001350656/pu/img/lOczkyfotz44mrED.jpg","","in","","2","1","169","https://twitter.com/SuwandaBen/status/1777971282719748383","2718336037","SuwandaBen"
"1778761048528757090","Fri Apr 12 12:24:16 +0000 2024","60","Pengubahan istilah KKB ke OPM oleh TNI menunjukkan ada perbedaan antara TNI dengan Polri dalam penanganan Papua. Kesabaran TNI makin tipis terhadap metode operasi penegakan hukum yg dipimpin Polri sebagai sipil. TNI akan dapat lampu hijau ambil alih begitu Prabowo naik?","1778761048528757090","","","in","Indonesia, Australia","3","1","17","https://twitter.com/VeronicaKoman/status/1778761048528757090","816307300616941569","VeronicaKoman"
"1775818736991449378","Thu Apr 04 09:32:34 +0000 2024","551","Ahli Prabowo Sebut Posisi Presiden Bisa Kosong Jika MK Kabulkan Gugatan Anies dan Ganjar https://t.co/2tRlhAUyQj #TempoNasional","1775818736991449378","","","in","Indonesia","60","303","128","https://twitter.com/tempodotco/status/1775818736991449378","18129942","tempodotco"
"1778187856147849255","Wed Apr 10 22:26:36 +0000 2024","177","Beathor Usulkan Prabowo Dilantik Jadi Presiden 2024-2029 tanpa Gibran yang Didiskualifikasi MK https://t.co/heBZp4Qel5","1778187856147849255","","","in","","11","52","65","https://twitter.com/OposisiCerdas/status/1778187856147849255","887743587579944960","OposisiCerdas"
"1778704162890600947","Fri Apr 12 08:38:13 +0000 2024","19","ASTAGA... WARGANET INI UNGKAP PERBEDAAN ANIES DAN PRABOWO KETIKA OPEN HOUSE... ANIES BARENG RAKYAT SEMENTARA PRABOWO BARENG ARTIS....‼️ #SetopBayarPajak #SetopBayarPajak 🆘🆗 https://t.co/PI6gRNfG3U","1778704162890600947","https://pbs.twimg.com/ext_tw_video_thumb/1778704041163497472/pu/img/qJCfOXOlAoAe87bn.jpg","","in","","0","2","13","https://twitter.com/secr3thm4nz56/status/1778704162890600947","1412374538722058244","secr3thm4nz56"
"1777362134428754086","Mon Apr 08 15:45:29 +0000 2024","754","Bapak calon wakil presiden @gibran_tweet nggak faham permasalahan bahasanya erooor.... Ngebleng....! Piye katanya bapak @jokowi dan bapak calon presiden @prabowo nasionalis .... NKRI .... lah... Kok tka china terus berdatangan hingga saat ini..??? (1) bersambung... https://t.co/7UvOCZWh8n","1777362134428754086","https://pbs.twimg.com/ext_tw_video_thumb/1777362027205591040/pu/img/YbEHW4j722pOZ4Y-.jpg","","in","","10","23","467","https://twitter.com/H4T14K4LN4L42/status/1777362134428754086","1129672753651388416","H4T14K4LN4L42"
"1777498488630312991","Tue Apr 09 00:47:18 +0000 2024","1572","Tas bansosnya bergambar Prabowo Gibran masa yang didiskualifikasi cuma Gibran? Diskualifikasi Prabowo Gibran dong biar mantap! #RakyatSiagaKawalMK #RakyatSiagaKawalMK https://t.co/sPOlaJDGzB","1777498488630312991","https://pbs.twimg.com/ext_tw_video_thumb/1777498471517626368/pu/img/BUTsWLrOkmsVf0bP.jpg","","in","","14","49","831","https://twitter.com/MichelAdam7__/status/1777498488630312991","1647311678160384007","MichelAdam7__"
"1778420564589457819","Thu Apr 11 13:51:18 +0000 2024","25","PRABOWO SAJA MENGATAKAN KALAU PEMILU CURANG lah KOK PENDUKUNGNYA YG NGEYEL KL PEMILU ITU JURDIL. JANGAN PENDUKUNGNYA ORANG GILA SEMUA YA https://t.co/Ovc1EuD5ui","1778420564589457819","https://pbs.twimg.com/ext_tw_video_thumb/1778420461883576320/pu/img/G2RdR8eAPe1vBnry.jpg","","in","","0","5","7","https://twitter.com/zainalmusyaffak/status/1778420564589457819","1714177289871925248","zainalmusyaffak"
"1778428552133906605","Thu Apr 11 14:23:03 +0000 2024","339","Tim AMIN Sebut Pertemuan Anies-Prabowo Perlu Kalkulasi Politik yang Matang https://t.co/bSkQrtFoBg","1778428552133906605","","","in","Jakarta Capital Region","1","15","83","https://twitter.com/Mdy_Asmara1701/status/1778428552133906605","1334853481019056128","Mdy_Asmara1701"
"1777982847711924311","Wed Apr 10 08:51:58 +0000 2024","74","PDIP MAKIN MENDEKAT KE PRABOWO SIGNAL GIBRAN AKAN DISKUALIFIKASI? https://t.co/Snpyl8e0pw","1777982847711924311","https://pbs.twimg.com/media/GKyp-fXbMAAZs3T.jpg","","in","","4","4","28","https://twitter.com/herculep638/status/1777982847711924311","1722014606712094720","herculep638"
"1777740441229636096","Tue Apr 09 16:48:44 +0000 2024","19507","Penggunaan AI oleh tim Prabowo ternyata melanggar peraturan lembaga AI yang melarang penggunaan AI untuk kampanye politik. Berikut artikel yang menjelaskan hal ini: https://t.co/xkS72UrhLM","1777740441229636096","","","in","London - UK","650","234","4675","https://twitter.com/SoeTjenMarching/status/1777740441229636096","221832208","SoeTjenMarching"
"1775920010801627258","Thu Apr 04 16:15:00 +0000 2024","2926","Pengamat: Berkirim Surat ke KPU Agar Terima Pendaftaran Prabowo-Gibran Jokowi Sudah Melanggar UU dan Etika https://t.co/IfbQbBjGLr","1775920010801627258","","","in","Indonesia","33","77","1388","https://twitter.com/democrazymedia/status/1775920010801627258","1243804423001763841","democrazymedia"
"1777167723275137408","Mon Apr 08 02:52:58 +0000 2024","113","PROPAGANDA TERSELUBUNG CHINA... XI JINPING UNDANG PRABOWO CHINA MULAI PANIK... #MerdekaTanpaBoneka #MerdekaTanpaBoneka 🆘🆗 https://t.co/Hfe9prByyW","1777167723275137408","https://pbs.twimg.com/ext_tw_video_thumb/1777167557583360000/pu/img/m2Zxt3X5ajvRc6Bv.jpg","","in","Tanah Abang, Indonesia","5","9","80","https://twitter.com/Jatayu_45back/status/1777167723275137408","1355501823864561668","Jatayu_45back"
"1776440506039554275","Sat Apr 06 02:43:15 +0000 2024","0","Prabowo Pleciden.... Oke gass oke gass oke gass 3x... https://t.co/WoerBB55eX","1776440506039554275","https://pbs.twimg.com/ext_tw_video_thumb/1776440467766620160/pu/img/vyXKrhGyJNeqJFlV.jpg","","en","","0","0","0","https://twitter.com/pingak_ted47752/status/1776440506039554275","1648351041270984706","pingak_ted47752"
"1775696920176132605","Thu Apr 04 01:28:31 +0000 2024","907"," Prabowo Gibran harus kalah Jokowi harus diberi pelajaran. Dia melakukan praktik nepotisme &amp; cawe2 terang-terangan. Harus dibuat aturan juga bahwa di akhir masa jabatan harus dipincangkan seperti di Amerika. (Eep) #TumbangkanRezimGarong #TumbangkanRezimGarong https://t.co/IU5DUWegRp","1775696920176132605","https://pbs.twimg.com/ext_tw_video_thumb/1775696908385910785/pu/img/MUf2NZh8VuWNN-i4.jpg","","in","","15","31","399","https://twitter.com/MichelAdam7__/status/1775696920176132605","1647311678160384007","MichelAdam7__"
"1777265710487765319","Mon Apr 08 09:22:20 +0000 2024","931","Rocky Gerung: Sebaiknya dilakukan pemungutan suara ulang untuk membuktikan bahwa variabel bansos Jokowi yang menentukan kemenangan suara Prabowo Gibran https://t.co/IMpTCJG1Sl","1777265710487765319","https://pbs.twimg.com/ext_tw_video_thumb/1777265390248448000/pu/img/waAt5Nq1MS9SiDof.jpg","","in","Jawa Tengah ","6","80","378","https://twitter.com/gilang_ahm31272/status/1777265710487765319","1653142840254566400","gilang_ahm31272"
"1777182812665430269","Mon Apr 08 03:52:55 +0000 2024","161","Ide yg briliant buat pak Prabowo sekalian khianatin sponsor utama pak https://t.co/exfZK5L2C9","1777182812665430269","https://pbs.twimg.com/ext_tw_video_thumb/1777182663004286976/pu/img/lXhuL8jMZESKtqRA.jpg","","in","","8","17","95","https://twitter.com/SeriDianawati/status/1777182812665430269","1629050677795368960","SeriDianawati"
"1775702801127268652","Thu Apr 04 01:51:53 +0000 2024","20","Timnas AMIN: Kemenangan Prabowo Gibran di 19 provinsi harus ditolak karena terindikasi kecurangan. 36 - 19 provinsi: sisa 17 saja. Duaaaaaaarrrr! #TumbangkanRezimGarong #TumbangkanRezimGarong https://t.co/XlaE5NVVQY","1775702801127268652","https://pbs.twimg.com/ext_tw_video_thumb/1775702764930359296/pu/img/-pF94HwaOKSSsC77.jpg","","in","","0","2","21","https://twitter.com/dancersejati07/status/1775702801127268652","1605747132014637061","dancersejati07"
"1777453237123326358","Mon Apr 08 21:47:29 +0000 2024","514","Hasto menyerang Jokowi terus menerus sementara Puan mendekati Prabowo dan terkesan menjadikan hak angket sbg tukar tambah. @PDI_Perjuangan lagi main apa kalian skr ? https://t.co/DXwwmCEkhx","1777453237123326358","https://pbs.twimg.com/media/GKrITL_aUAMH1eg.jpg","","in","","12","40","248","https://twitter.com/hipohan/status/1777453237123326358","227320530","hipohan"
"1777156116453183568","Mon Apr 08 02:06:50 +0000 2024","3510","Pemilu Ulang Tanpa Gibran Win-win Solution untuk Prabowo Anies dan Ganjar https://t.co/E4uJ35k1gE","1777156116453183568","","","in","Indonesia","33","207","839","https://twitter.com/geloraco/status/1777156116453183568","3319260420","geloraco"
"1778018857078358343","Wed Apr 10 11:15:04 +0000 2024","2304","It is a great honor for me to receive a congratulatory call from the President of the Republic of Türkiye H.E. Recep Tayyip Erdoğan @RTErdogan on the result of the Indonesian Presidential election. Türkiye is a great friend to Indonesia and we believe that this friendship https://t.co/pvYvQQNq2m","1778018857078358343","https://pbs.twimg.com/media/GKzKuNubIAAArHJ.jpg","","en","Indonesia","11","102","221","https://twitter.com/prabowo/status/1778018857078358343","40580714","prabowo"
"1777904832495620342","Wed Apr 10 03:41:58 +0000 2024","74","MUSUH KITA DINASTI POLITIK... WANITA INI SEBUT MUSUHNYA BUKAN PRABOWO TAPI DINASTI POLITIK....‼️ #APBNSubsidiTaipanCina #APBNSubsidiTaipanCina 🆘🆗 https://t.co/20TCncH3Ci","1777904832495620342","https://pbs.twimg.com/ext_tw_video_thumb/1777904752061550592/pu/img/yTlQqkbn4bvRA4OT.jpg","","in","","3","2","48","https://twitter.com/secr3thm4nz56/status/1777904832495620342","1412374538722058244","secr3thm4nz56"
"1778727011743420687","Fri Apr 12 10:09:01 +0000 2024","36","prabowo magically summoning two thousand unnamed indonesian to be racist online and distract people from his normalizing deal with israel","1778727011743420687","","","en","🇮🇩🇨🇳✝️🌈","0","0","5","https://twitter.com/HimejoshiDrake/status/1778727011743420687","1709953610300452864","HimejoshiDrake"
"1776050903910687192","Fri Apr 05 00:55:07 +0000 2024","660","Ahli Prabowo-Gibran Sebut Bansos Tak Pengaruhi Pemilih Todung: Mencederai Akal Sehat https://t.co/6pbJpXrS42 #TempoNasional","1776050903910687192","","","in","Indonesia","10","34","193","https://twitter.com/tempodotco/status/1776050903910687192","18129942","tempodotco"
"1778366336521109576","Thu Apr 11 10:15:49 +0000 2024","215","Naluri kebapakan Pak Prabowo muncul saat mengetahui Gibran belum bersilaturahmi dgn kedua orangtuanya ️️ https://t.co/6rwdSjEyp5","1778366336521109576","https://pbs.twimg.com/ext_tw_video_thumb/1778366272583110656/pu/img/8MyoXyr4Rsm7MMcr.jpg","","in","","3","24","52","https://twitter.com/proclaro_lover/status/1778366336521109576","1214530025732444160","proclaro_lover"
"1778598847914385819","Fri Apr 12 01:39:44 +0000 2024","13"," Program makan siang gratis Prabowo Gibran tidak masuk akal. 1. Itu pembodohan publik. 2. Tidak ada detail APBN untuk makan siang gratis: dananya dari mana berapa besarnya dan berapa pajak yang akan dibebankan itu tidak masuk akal. (Bima Yudhistira INDEF) #SetopBayarPajak https://t.co/ceVFZrhGnx","1778598847914385819","https://pbs.twimg.com/ext_tw_video_thumb/1778598785054355456/pu/img/FEJuC0Iyctt0Gjbt.jpg","","in","","0","2","16","https://twitter.com/dancersejati07/status/1778598847914385819","1605747132014637061","dancersejati07"
"1777385668056076478","Mon Apr 08 17:19:00 +0000 2024","32","04/01/2024 South China Morning Post: Amid growing tensions in the South China Sea Indonesia's newly-elected President Prabowo chose the Communist China for his first trip and pledged to retain close relations with the CCP. https://t.co/OG1JHygL05","1777385668056076478","https://pbs.twimg.com/ext_tw_video_thumb/1777332090595631104/pu/img/rXkitc7d_hBsHf-d.jpg","","en","Sydney","0","0","60","https://twitter.com/NFSC_HAGnews/status/1777385668056076478","1547060724370792448","NFSC_HAGnews"
"1776027619546542484","Thu Apr 04 23:25:45 +0000 2024","25","@yaniarsim @prabowo @jokowi Nih buktinya keberlanjutan. https://t.co/V9jFiSz5Xl","1776028413100519645","https://pbs.twimg.com/ext_tw_video_thumb/1776028298688200704/pu/img/jNNkt6REYwKApytk.jpg","yaniarsim","in","","0","1","18","https://twitter.com/joyfanra2/status/1776028413100519645","1605961896485867522","joyfanra2"
"1778489721599181104","Thu Apr 11 18:26:07 +0000 2024","44","Bamsoet Dukung Prabowo Rangkul Semua Parpol: Kita Tidak Butuh Oposisi https://t.co/Bb0JGhaisx #News","1778489721599181104","","","in","Jakarta","35","139","7","https://twitter.com/liputan6dotcom/status/1778489721599181104","47596019","liputan6dotcom"
"1777110227919556727","Sun Apr 07 23:04:30 +0000 2024","207","Belum pernah ada ikatan emosional yg sekuat &amp; sedekat Prabowo &amp; Gibran di antara semua capres &amp; cawapres - bahkan di antara semua Presiden &amp; Wapresnya. Terlihat sekali mereka berdua saling menyayangi. Prabowo begitu menghargai Gibran. Sebaliknya Gibran sangat menghormati Bapak. https://t.co/6mCvoarejS","1777110227919556727","https://pbs.twimg.com/ext_tw_video_thumb/1777110166510698496/pu/img/zlM4vxJ151hZeHRR.jpg","","in","","6","27","56","https://twitter.com/proclaro_lover/status/1777110227919556727","1214530025732444160","proclaro_lover"
"1776135083885547772","Fri Apr 05 06:29:37 +0000 2024","502","GURU BESAR IPDN SEBUT DUKUNGAN PRESIDEN JOKOWI DONGKRAK SUARA PRABOWO-GIBRAN... PARA PJ DENGAN SEGALA CARA DILAKUKAN UNTUK MEMENANGKAN 02 AGAR KARIR BIROKRASINYA AMAN....‼️ #BongkarNepotismeJokowi #BongkarNepotismeJokowi 🆘🆗 https://t.co/988eZnltNk","1776135083885547772","https://pbs.twimg.com/ext_tw_video_thumb/1776135033239359488/pu/img/caofzdGTaT_7V8Av.jpg","","in","","10","6","324","https://twitter.com/secr3thm4nz56/status/1776135083885547772","1412374538722058244","secr3thm4nz56"
"1777334480770146553","Mon Apr 08 13:55:36 +0000 2024","424","Pengamat Prediksi Kecil Kemungkinan MK Diskualifikasi Prabowo-Gibran https://t.co/x6kLp9J1S6 #TempoNasional","1777334480770146553","","","in","Indonesia","17","69","146","https://twitter.com/tempodotco/status/1777334480770146553","18129942","tempodotco"
